GROUP,CODE,NAME,YEAR,ANTIGEN,ANTIGEN_DESCRIPTION,COVERAGE_CATEGORY,COVERAGE_CATEGORY_DESCRIPTION,TARGET_NUMBER,DOSES,COVERAGE
WHO_REGIONS,SEAR,South-East Asia Region,2012,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,17627185.0,6209.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2012,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,19109461.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2012,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37932212.0,34435001.0,91.0
WHO_REGIONS,SEAR,South-East Asia Region,2012,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36740434.0,33147948.0,90.0
WHO_REGIONS,SEAR,South-East Asia Region,2012,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36740434.0,31067674.0,85.0
WHO_REGIONS,SEAR,South-East Asia Region,2012,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36740434.0,27660870.0,75.0
WHO_REGIONS,SEAR,South-East Asia Region,2012,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37932212.0,8269658.0,22.0
WHO_REGIONS,SEAR,South-East Asia Region,2012,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36740434.0,3944164.0,11.0
WHO_REGIONS,SEAR,South-East Asia Region,2012,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36740434.0,30858177.0,84.0
WHO_REGIONS,SEAR,South-East Asia Region,2012,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36604266.0,16284026.0,44.0
WHO_REGIONS,SEAR,South-East Asia Region,2012,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,37932212.0,33228427.0,88.0
WHO_REGIONS,SEAR,South-East Asia Region,2012,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36740434.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2012,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36740434.0,30338791.0,83.0
WHO_REGIONS,SEAR,South-East Asia Region,2012,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,17627185.0,5795.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2012,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,19109461.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2012,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,17627185.0,5381.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2012,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,19109461.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2012,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36739965.0,1698289.0,5.0
WHO_REGIONS,SEAR,South-East Asia Region,2012,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36740434.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2013,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,17707013.0,6295.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2013,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,19216236.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2013,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,17707013.0,6566.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2013,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,19216236.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2013,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37346597.0,34298663.0,92.0
WHO_REGIONS,SEAR,South-East Asia Region,2013,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36220939.0,33334015.0,92.0
WHO_REGIONS,SEAR,South-East Asia Region,2013,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36220939.0,31113062.0,86.0
WHO_REGIONS,SEAR,South-East Asia Region,2013,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36220939.0,26991681.0,75.0
WHO_REGIONS,SEAR,South-East Asia Region,2013,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,37346597.0,8921538.0,24.0
WHO_REGIONS,SEAR,South-East Asia Region,2013,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36220939.0,10163012.0,28.0
WHO_REGIONS,SEAR,South-East Asia Region,2013,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36220939.0,30802332.0,85.0
WHO_REGIONS,SEAR,South-East Asia Region,2013,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36373321.0,21275814.0,58.0
WHO_REGIONS,SEAR,South-East Asia Region,2013,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,37346597.0,32664457.0,87.0
WHO_REGIONS,SEAR,South-East Asia Region,2013,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36220939.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2013,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36220939.0,30890615.0,85.0
WHO_REGIONS,SEAR,South-East Asia Region,2013,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,17707013.0,5686.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2013,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,19216236.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2013,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,17707013.0,4603.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2013,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,19216236.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2013,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36220822.0,4526022.0,13.0
WHO_REGIONS,SEAR,South-East Asia Region,2013,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36220939.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2014,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,17749726.0,5614.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2014,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,19273696.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2014,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,17749726.0,5073.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2014,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,19273696.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2014,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36277772.0,32889275.0,91.0
WHO_REGIONS,SEAR,South-East Asia Region,2014,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35233079.0,32290303.0,92.0
WHO_REGIONS,SEAR,South-East Asia Region,2014,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35233079.0,30719782.0,87.0
WHO_REGIONS,SEAR,South-East Asia Region,2014,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35233079.0,28778389.0,82.0
WHO_REGIONS,SEAR,South-East Asia Region,2014,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36277772.0,10117018.0,28.0
WHO_REGIONS,SEAR,South-East Asia Region,2014,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35233079.0,11384241.0,32.0
WHO_REGIONS,SEAR,South-East Asia Region,2014,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35233079.0,30524435.0,87.0
WHO_REGIONS,SEAR,South-East Asia Region,2014,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36185714.0,21393130.0,59.0
WHO_REGIONS,SEAR,South-East Asia Region,2014,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,36277772.0,31829000.0,88.0
WHO_REGIONS,SEAR,South-East Asia Region,2014,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35233079.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2014,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35233079.0,30593584.0,87.0
WHO_REGIONS,SEAR,South-East Asia Region,2014,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,17749726.0,6629.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2014,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,19273696.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2014,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,17749726.0,6358.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2014,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,19273696.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2014,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35233257.0,4582529.0,13.0
WHO_REGIONS,SEAR,South-East Asia Region,2014,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35233079.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2015,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,17861999.0,5757.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2015,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,19401992.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2015,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,17861999.0,5277.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2015,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,19401992.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2015,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36293617.0,32383757.0,89.0
WHO_REGIONS,SEAR,South-East Asia Region,2015,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35292303.0,32226441.0,91.0
WHO_REGIONS,SEAR,South-East Asia Region,2015,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35292303.0,31108879.0,88.0
WHO_REGIONS,SEAR,South-East Asia Region,2015,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35292303.0,31108879.0,88.0
WHO_REGIONS,SEAR,South-East Asia Region,2015,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36293617.0,11406824.0,31.0
WHO_REGIONS,SEAR,South-East Asia Region,2015,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35292303.0,20127451.0,57.0
WHO_REGIONS,SEAR,South-East Asia Region,2015,IPV1,"Inactivated polio-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35292303.0,2719345.0,8.0
WHO_REGIONS,SEAR,South-East Asia Region,2015,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35292303.0,31143179.0,88.0
WHO_REGIONS,SEAR,South-East Asia Region,2015,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35903455.0,23645293.0,66.0
WHO_REGIONS,SEAR,South-East Asia Region,2015,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,36293617.0,31891324.0,88.0
WHO_REGIONS,SEAR,South-East Asia Region,2015,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35292303.0,1537099.0,4.0
WHO_REGIONS,SEAR,South-East Asia Region,2015,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35292303.0,30916256.0,88.0
WHO_REGIONS,SEAR,South-East Asia Region,2015,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,17861999.0,6647.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2015,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,19401992.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2015,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,17861999.0,6442.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2015,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,19401992.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2015,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35292676.0,5421280.0,15.0
WHO_REGIONS,SEAR,South-East Asia Region,2015,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35292303.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2016,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,18044470.0,5845.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2016,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,19590606.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2016,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,18044470.0,4731.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2016,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,19590606.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2016,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36284154.0,32815575.0,90.0
WHO_REGIONS,SEAR,South-East Asia Region,2016,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35326712.0,32509746.0,92.0
WHO_REGIONS,SEAR,South-East Asia Region,2016,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35326712.0,31370502.0,89.0
WHO_REGIONS,SEAR,South-East Asia Region,2016,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35326712.0,31370502.0,89.0
WHO_REGIONS,SEAR,South-East Asia Region,2016,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,36284154.0,12208852.0,34.0
WHO_REGIONS,SEAR,South-East Asia Region,2016,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35326712.0,28706820.0,81.0
WHO_REGIONS,SEAR,South-East Asia Region,2016,IPV1,"Inactivated polio-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35326712.0,14447829.0,41.0
WHO_REGIONS,SEAR,South-East Asia Region,2016,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35326712.0,31520724.0,89.0
WHO_REGIONS,SEAR,South-East Asia Region,2016,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35320608.0,26410129.0,75.0
WHO_REGIONS,SEAR,South-East Asia Region,2016,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,36284154.0,31884265.0,88.0
WHO_REGIONS,SEAR,South-East Asia Region,2016,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35326712.0,3476351.0,10.0
WHO_REGIONS,SEAR,South-East Asia Region,2016,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35326712.0,30916741.0,88.0
WHO_REGIONS,SEAR,South-East Asia Region,2016,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,18044470.0,6749.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2016,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,19590606.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2016,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,18044470.0,6680.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2016,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,19590606.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2016,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35327257.0,5490959.0,16.0
WHO_REGIONS,SEAR,South-East Asia Region,2016,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35326712.0,979628.0,3.0
WHO_REGIONS,SEAR,South-East Asia Region,2017,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,18125459.0,6892.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2017,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,19622516.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2017,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,18125459.0,6611.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2017,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,19622516.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2017,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35385115.0,32932182.0,93.0
WHO_REGIONS,SEAR,South-East Asia Region,2017,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34493294.0,31998724.0,93.0
WHO_REGIONS,SEAR,South-East Asia Region,2017,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34493294.0,30935224.0,90.0
WHO_REGIONS,SEAR,South-East Asia Region,2017,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34493294.0,30935224.0,90.0
WHO_REGIONS,SEAR,South-East Asia Region,2017,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35385115.0,15786567.0,45.0
WHO_REGIONS,SEAR,South-East Asia Region,2017,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34493294.0,30251877.0,88.0
WHO_REGIONS,SEAR,South-East Asia Region,2017,IPV1,"Inactivated polio-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34493294.0,16386880.0,48.0
WHO_REGIONS,SEAR,South-East Asia Region,2017,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34493294.0,31321462.0,91.0
WHO_REGIONS,SEAR,South-East Asia Region,2017,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35070691.0,27739351.0,79.0
WHO_REGIONS,SEAR,South-East Asia Region,2017,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,35385115.0,31977733.0,90.0
WHO_REGIONS,SEAR,South-East Asia Region,2017,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34493294.0,4419578.0,13.0
WHO_REGIONS,SEAR,South-East Asia Region,2017,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34493294.0,31080076.0,90.0
WHO_REGIONS,SEAR,South-East Asia Region,2017,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,18125459.0,517479.0,3.0
WHO_REGIONS,SEAR,South-East Asia Region,2017,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,19622516.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2017,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,18125459.0,370907.0,2.0
WHO_REGIONS,SEAR,South-East Asia Region,2017,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,19622516.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2017,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34493294.0,7535708.0,22.0
